ticker,company,date,quarter,n_pairs,EEI_raw,EEI_weighted,evasion_concentration,fully_evasive_pct,red_flag_count,EEI_topic_margins,EEI_topic_guidance,EEI_topic_competition,EEI_topic_debt,EEI_topic_hiring,EEI_topic_product,tactic_topic_pivot,tactic_false_precision,tactic_time_deflection,tactic_legal_shield,tactic_verbosity_shield,tactic_question_reframing,tactic_competitive_shield,tactic_macro_deflection,EEI_topic_capex,EEI_topic_litigation,EEI_topic_buybacks,EEI_delta,EEI_trend,EEI_topic_margins_delta,EEI_topic_guidance_delta,EEI_topic_competition_delta,EEI_topic_debt_delta,EEI_topic_hiring_delta,EEI_topic_product_delta,EEI_topic_capex_delta,EEI_topic_litigation_delta,EEI_topic_buybacks_delta,confidence_score,analyst_skepticism,evasion_under_pressure,ceo_cfo_evasion_gap,evasion_momentum_8q,composite_signal
C,Citigroup Inc.,2023-04-25,Q1 2023,13,0.4082840784518341,0.4093806614728786,0.23445663011647,0.0,0,0.239084249084249,0.274181166056166,0.4398550724637681,0.2827419354838709,,0.4398550724637681,0.8461538461538461,0.0,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.4615384615384615,0.2307692307692307,0.0769230769230769,0.5300426153720185,,0.6411594202898551,0.0564383406780652,0.0284021078110103,-0.0661201865767083,-0.1414110204409117,0.0142300735373689,,,0.0504096075826943,0.4163456456750488,,0.2455193236714976,0.7680313980766917,0.22923076923076927,0.21876710246275466,0.020632195258286357,0.0072090873397086756,-0.5896179640961433
C,Citigroup Inc.,2023-07-25,Q2 2023,10,0.3023503192238507,0.298540518365117,0.0832215159110028,0.0,0,0.2061055900621118,0.2659831161714728,,0.3652631578947368,,,0.5,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.2554901960784314,,0.3173661497119173,-0.1059337592279833,-0.0165778793483605,-0.0329786590221372,-0.0081980498846931,,0.0825212224108659,,,-0.2745524192935871,,-0.3237932705779378,0.7250397951245195,0.24900000000000003,0.3135942287553815,-0.1683044187694083,0.005185599861046754,-0.08494896770141828
C,Citigroup Inc.,2023-10-25,Q3 2023,14,0.4356610223624232,0.4415067451432633,0.0843118136070641,0.0,0,0.429385741472698,0.3650393061045234,0.1515354484919702,,,0.3937269645421818,0.7142857142857143,0.0,0.2142857142857142,0.0,0.2142857142857142,0.5,0.0714285714285714,0.1428571428571428,0.4098156986669572,,0.4510748081841432,0.1333107031385725,0.0145512094537979,0.2232801514105861,0.0990561899330506,,,,,0.1543255025885258,,0.1337086584722259,0.7854262012659324,0.3223214285714286,0.20088462262375306,0.01993777748253453,0.010445449658757235,-0.6630603992062335
COST,Costco Wholesale Corporation,2021-01-25,Q4 2020,14,0.3607350637662379,0.3729500109172853,0.2623520421600073,0.0,0,0.3901277327437976,0.364974221572687,0.2688788419430702,0.322656765521012,0.3901277327437976,0.3059796485521284,0.8571428571428571,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.3451807780320366,0.3801812617702448,0.6411594202898551,,,,,,,,,,,,0.7200959684002343,0.27392857142857147,0.33257776624278107,-0.07156227210681537,,-0.07166986115924447
COST,Costco Wholesale Corporation,2021-04-25,Q1 2021,9,0.331825619909347,0.3211080452340582,0.1199470185129653,0.0,0,0.258383017163505,0.2054626950224304,0.3274472197442759,,,0.3600589320267015,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,,0.4377717391304347,,-0.0289094438568908,-0.0289094438568909,-0.1317447155802926,-0.1595115265502565,0.0585683778012056,,,0.054079283474573,,0.0575904773601899,,0.7458975328696531,0.40861111111111115,0.3989892373336245,-0.15069422512311248,,0.1493320416641614
COST,Costco Wholesale Corporation,2021-07-25,Q2 2021,12,0.3261327986049166,0.3245041374635631,0.02313441405134,0.0,0,,0.3688522003665703,0.3662977602108037,,,0.2915741252071392,0.5833333333333334,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,,0.3801812617702448,0.3783288910397655,-0.0056928213044304,-0.0173011325806606,,0.1633895053441398,0.0388505404665277,,,-0.0684848068195622,,-0.0575904773601899,,0.7156109187248347,0.4012500000000001,0.3613608450012282,-0.012447893179643399,-0.017301132580660652,0.34921363730235344
COST,Costco Wholesale Corporation,2021-10-25,Q3 2021,13,0.3986020034749041,0.3953284735312808,0.143936517871843,0.0,0,0.3647826086956521,0.2574980358071085,0.4421277997364953,0.5457627118644068,0.3647826086956521,0.4753921890421745,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.3076923076923077,0.0,0.0769230769230769,0.3363615560640732,,0.4279020420349481,0.0724692048699875,0.0107907997821567,,-0.1113541645594617,0.0758300395256916,,,0.1838180638350353,,,0.0495731509951826,0.7302358035588709,0.3417307692307693,0.4241326151331858,-0.09609055743954098,0.01079079978215677,0.08487431534973981
COST,Costco Wholesale Corporation,2022-01-25,Q4 2021,12,0.2848005522178889,0.2890078490640649,0.0582412683541971,0.0,0,0.2250724637681159,0.296979113592889,0.2268181818181818,,0.2250724637681159,0.2268181818181818,0.75,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,,,0.2316666666666666,-0.1138014512570152,-0.0068605998204387,-0.1397101449275362,0.0394810777857804,-0.2153096179183135,,-0.1397101449275362,-0.2485740072239927,,,-0.1962353753682814,0.7117635476700125,0.43812500000000004,0.3783282563377062,0.10602993391367399,-0.008509263953114117,0.26305268496960094
COST,Costco Wholesale Corporation,2022-04-25,Q1 2022,8,0.3275351905727504,0.3299684654279611,0.1787779837559912,0.0,0,,0.2206410256410256,0.4276474371039588,,,0.3117276142955491,0.75,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.4830316875460574,0.1958077914871393,0.1866666666666666,0.0427346383548614,-0.0109594275353514,,-0.0763380879518633,0.200829255285777,,,0.0849094324773673,,,-0.045,0.7340723181202338,0.3334375,0.22203389830508483,-0.0030061643915733904,-0.006703010404909273,-0.02409323531142034
COST,Costco Wholesale Corporation,2022-07-25,Q2 2022,11,0.4010772720295494,0.3972627684178443,0.0760740585761641,0.0,0,0.4869220151828847,0.4248296877947996,,0.3551798139865614,0.4869220151828847,0.3703927203065134,0.8181818181818182,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.4223620713979551,0.3703927203065134,0.3697826086956521,0.073542081456799,0.0050160444018796,,0.204188662153774,,,,0.0586651060109642,-0.0606696161481022,0.174584928819374,0.1831159420289855,0.7350056698340807,0.30500000000000005,0.3848269335137665,-0.030165873175846847,0.00253976856177549,-0.05671137078548497
COST,Costco Wholesale Corporation,2022-10-25,Q3 2022,12,0.3045413710137687,0.3144449033742681,0.0463544267616568,0.0,0,0.3314803989228541,0.3273719555132497,0.3683683964469378,0.2787037037037037,0.3314803989228541,0.3683683964469378,0.6666666666666666,0.25,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,,,0.3883757062146892,-0.0965359010157806,0.0132764537844437,-0.1554416162600306,-0.0974577322815498,,-0.0764761102828577,-0.1554416162600306,-0.0020243238595755,,,0.018593097519037,0.6991844993280155,0.23125000000000004,0.2669468471826135,-0.07009264102865925,-0.001865379333568871,0.022880204417849583
COST,Costco Wholesale Corporation,2023-01-25,Q4 2022,10,0.2510912194029528,0.251442520183668,0.1014605201047373,0.0,0,0.1447726136931534,0.1226878868258178,0.284126559714795,0.3387161703295909,0.2308695652173913,0.284126559714795,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554901960784314,,,-0.0534501516108159,-0.0325867814525173,-0.1867077852297007,-0.2046840686874319,-0.0842418367321428,0.0600124666258872,-0.1006108337054628,-0.0842418367321428,,,,0.6835210239181754,0.25275000000000003,0.35220495435233534,0.1272701777582937,-0.00741592258906785,0.2351053198408286
COST,Costco Wholesale Corporation,2023-04-25,Q1 2023,10,0.2901474309591945,0.2941952308344024,0.1495168971547399,0.0,0,0.194115179252479,0.157850133809099,0.4474561670213844,0.3725423728813559,0.2250724637681159,0.3099961994527212,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.3785423728813559,,,0.0390562115562417,-0.038623967482188,0.0493425655593255,0.0351622469832811,0.1633296073065894,0.0338262025517649,-0.0057971014492753,0.0258696397379262,0.1230521768029245,,,0.710917022244766,0.3862500000000001,0.34406779661016956,-0.031122227248135237,-0.010198654238516312,0.40389182585246786
COST,Costco Wholesale Corporation,2023-07-25,Q2 2023,10,0.3133700146627428,0.3062522743546979,0.1822263917009335,0.0,0,0.3840049975627406,0.2570394515328311,,0.22,0.5092786584674969,0.264938226269748,0.6,0.1,0.1,0.1,0.0,0.1,0.0,0.1,,,,0.0232225837035482,0.0065542142503163,0.1898898183102615,0.0991893177237321,,-0.1525423728813559,0.2842061946993809,-0.0450579731829732,,,,0.7233341369455556,0.38800000000000007,0.32126663487797485,-0.11604668293770354,-0.010663777886949666,0.5114290824628308
COST,Costco Wholesale Corporation,2023-10-25,Q3 2023,13,0.2594442925481994,0.259437583620792,0.1027928298188513,0.0,0,0.3647826086956521,0.3057533676509358,0.1515151515151515,0.2725641025641026,0.3647826086956521,0.2169809346663566,0.5384615384615384,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1959473684210526,,0.2235920888055034,-0.0539257221145433,0.0048281803139287,-0.0192223888670884,0.0487139161181047,,0.0525641025641025,-0.1444960497718447,-0.0479572916033913,,,,0.6837217834595173,0.34557692307692317,0.2920869226325528,0.02931029657451184,-0.007554278238806462,0.4860352300908216
CVX,Chevron Corporation,2021-01-25,Q4 2020,11,0.3903802712525098,0.3901785640782439,0.177249867876758,0.0,0,0.3591704482281607,0.3835896246402291,,0.22,0.5551830017194792,0.4132941724043847,0.6363636363636364,0.0,0.1818181818181818,0.1818181818181818,0.0,0.2727272727272727,0.0,0.1818181818181818,0.3363615560640732,,,,,,,,,,,,,,0.7698384334481058,0.36772727272727274,0.280000618027873,0.09258860625461673,,-0.4983863919158792
CVX,Chevron Corporation,2021-04-25,Q1 2021,14,0.3097276650784164,0.3057014003569828,0.0922197834967393,0.0,0,0.3441824640056032,0.295063825063825,0.153083538083538,0.2281355932203389,0.3035175632522721,0.153083538083538,0.7142857142857143,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.3662711864406779,,0.3490735154017149,-0.0806526061740933,-0.0806526061740934,-0.0149879842225574,-0.0885257995764041,,0.0081355932203389,-0.251665438467207,-0.2602106343208467,0.0299096303766047,,,0.7044775711164645,0.22482142857142864,0.2990791694181525,0.1986836360006828,,-0.6398486321700065
CVX,Chevron Corporation,2021-07-25,Q2 2021,9,0.4285881340623258,0.4212279005012419,0.1614553099111167,0.0,0,0.2824467178175618,0.3647826086956521,,0.3634482758620689,0.2824467178175618,0.4844590455026615,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,,0.4618057361131173,0.5615960451977401,0.1188604689839094,0.0191039314049079,-0.0617357461880414,0.0697187836318271,,0.13531268264173,-0.0210708454347103,0.3313755074191234,,,0.2125225297960252,0.7300218623384018,0.3147222222222223,0.3503490760577318,0.07437256112965657,0.019103931404907945,-0.2957562885590964
CVX,Chevron Corporation,2021-10-25,Q3 2021,8,0.362726067463153,0.3532582111212515,0.1225294624407746,0.0,0,0.2824467178175618,0.4847194863291951,0.3675757575757575,,0.2824467178175618,0.3675757575757575,0.875,0.125,0.0,0.0,0.0,0.125,0.0,0.0,,,0.3883757062146892,-0.0658620665991728,0.0035897857615838,0.0,0.119936877633543,,,0.0,-0.1168832879269039,,,-0.1732203389830509,0.673655373306381,0.26156250000000003,0.42108868200593036,-0.013368983957219194,0.003589785761583846,0.08665014982208902
CVX,Chevron Corporation,2022-01-25,Q4 2021,9,0.3958445626273251,0.3930669367744201,0.0577425025425624,0.0,0,0.3868360071301248,0.374977213030851,,0.4385918165539728,0.3701449275362319,0.4604743867243867,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3785423728813559,0.4604743867243867,0.3518139628732849,0.033118495164172,0.0192488626047552,0.1043892893125629,-0.1097422732983441,,,0.0876982097186701,0.0928986291486291,,,-0.0365617433414042,0.7213560873080044,0.33444444444444454,0.3650781983610198,0.1525478290494326,0.0063926985134367,-0.1884395112355069
CVX,Chevron Corporation,2022-04-25,Q1 2022,10,0.3401095229300921,0.3240232256197227,0.1158066238776835,0.0,0,0.2499226692623837,0.4110694498737977,,,0.2499226692623837,0.3819626627364283,0.8,0.1,0.2,0.0,0.1,0.1,0.0,0.2,0.0967368421052631,0.3819626627364283,,-0.0557350396972329,-0.023231733823253,-0.136913337867741,0.0360922368429466,,,-0.1202222582738481,-0.0785117239879583,-0.2818055307760927,-0.0785117239879583,,0.7296941836144071,0.31250000000000006,0.29451761662740666,0.042499513584765336,-0.0016818604447009836,-0.2677644685330183
CVX,Chevron Corporation,2022-07-25,Q2 2022,10,0.4084082765126828,0.4065077018177641,0.1545862704666226,0.0,0,0.4975190370916236,0.3551890482398957,,0.5753344295594137,0.4975190370916236,0.3664964157706093,1.0,0.2,0.1,0.3,0.0,0.5,0.1,0.0,0.3918283016186978,,0.2613508442776735,0.0682987535825906,0.0081311587451355,0.2475963678292399,-0.0558804016339019,,,0.2475963678292399,-0.015466246965819,0.2950914595134347,,,0.7623800880726839,0.399,0.29622018222346275,0.026272816730895487,0.002932291430316793,-0.2791758171692016
CVX,Chevron Corporation,2022-10-25,Q3 2022,12,0.3391703101527044,0.3368757566085051,0.1021469552895211,0.0,0,0.2681960335621662,0.3598288271294225,0.153083538083538,0.4057753760690812,0.3732341723874904,0.2863936750246164,0.5833333333333334,0.0833333333333333,0.25,0.0833333333333333,0.0,0.25,0.0,0.0833333333333333,0.3363615560640732,0.18,0.3697826086956521,-0.0692379663599784,-0.0101724003841271,-0.2293230035294574,0.0046397788895267,,-0.1695590534903325,-0.1242848647041331,-0.0801027407459928,-0.0554667455546246,,0.1084317644179786,0.7386299723477366,0.47708333333333336,0.3028932338438603,0.08248809680317704,-0.0011593334376170607,-0.1256704583360546
CVX,Chevron Corporation,2023-01-25,Q4 2022,13,0.3439935556773382,0.3465998533920489,0.1856841468922582,0.0,0,0.3608350586611457,0.2981778232582904,,0.3155704045058883,0.3695859213250517,,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.3497061368847748,,0.5615960451977401,0.0048232455246338,-0.005758586811824,0.0926390250989794,-0.061651003871132,,-0.0902049715631928,-0.0036482510624387,,0.0133445808207016,,0.1918134365020879,0.7147575988230106,0.2938461538461539,0.3001780858738307,0.07760441944653468,-0.0014990035464797248,-0.11744433830692899
CVX,Chevron Corporation,2023-04-25,Q1 2023,8,0.4051957232261746,0.4061699134536951,0.0759252129592598,0.0,0,0.611159420289855,0.3833837814120755,,,0.611159420289855,,0.875,0.25,0.25,0.0,0.0,0.25,0.0,0.25,,,,0.0612021675488364,-0.0004814414334891,0.2503243616287093,0.085205958153785,,,0.2415734989648033,,,,,0.7145874986747887,0.2646875,0.3485485172745971,0.14225578807317468,-0.004275398078850033,-0.2515655932664099
CVX,Chevron Corporation,2023-07-25,Q2 2023,11,0.4058053611567766,0.3956379893388468,0.1051001430320824,0.0,0,0.4258523119392684,0.2358460365853658,0.3730585516178736,,0.4258523119392684,0.4401063042218067,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.4832698412698412,,0.2632025300908867,0.0006096379306019,0.0261107320561052,-0.1853071083505866,-0.1475377448267096,,,-0.1853071083505866,,,,,0.7557605211686446,0.4372727272727273,0.24363690140087652,-0.06627449354052156,0.003461011794421124,-0.2174162276375723
CVX,Chevron Corporation,2023-10-25,Q3 2023,14,0.3392340284377916,0.3403376642765036,0.1082201015379776,0.0,0,0.2268302277432712,0.3035013099292576,0.36,0.2788235294117647,0.1814492753623188,0.36,0.7142857142857143,0.0,0.0714285714285714,0.1428571428571428,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.4113575088687426,,,-0.066571332718985,-0.0013668943788038,-0.1990220841959972,0.0676552733438917,-0.0130585516178736,,-0.2444030365769496,-0.0801063042218067,-0.0719123324010986,,,0.7144894425146501,0.28250000000000003,0.3515414267115685,-0.100945103086505,-0.0008643924110500086,0.020638439879389667
GOOGL,Alphabet Inc.,2021-01-25,Q4 2020,11,0.3327720953214829,0.3278616171575011,0.0699450976027101,0.0,0,0.3706406284399307,0.3907616997633503,0.3839060092449922,0.2762711864406779,,0.274499926544418,0.7272727272727273,0.0,0.1818181818181818,0.0,0.0,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.3845429208472686,0.1650938438438438,,,,,,,,,,,,,0.7468424851449739,0.30886363636363645,0.21437795457165926,0.0,,-0.22178766427226912
GOOGL,Alphabet Inc.,2021-04-25,Q1 2021,11,0.4256975303860972,0.4231036496614663,0.1711712014513956,0.0,0,0.4523846684716249,0.2842448107448107,0.5006142606066268,0.4511408090117767,0.611159420289855,0.5006142606066268,0.7272727272727273,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.3499649122807017,,0.3697826086956521,0.0929254350646143,0.0929254350646142,0.0817440400316942,-0.1065168890185396,0.1167082513616346,0.1748696225710987,,0.2261143340622088,-0.0345780085665669,,,0.7614236808227868,0.16181818181818183,0.27553998387258427,0.0,,-0.16436020510682797
GOOGL,Alphabet Inc.,2021-07-25,Q2 2021,10,0.3710505178555657,0.3710543948051726,0.2173960624094651,0.0,0,0.3027774999492022,0.4122958922361096,,0.3647826086956521,0.3733726357160403,0.18,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.587521002210759,,,-0.0546470125305315,0.0191392112670413,-0.1496071685224226,0.1280510814912989,,-0.0863582003161245,-0.2377867845738147,-0.3206142606066268,0.2375560899300572,,,0.7518816272420062,0.40325,0.13243243243243244,0.0,0.019139211267041396,-0.6264616449738877
GOOGL,Alphabet Inc.,2021-10-25,Q3 2021,9,0.2752199026752221,0.2961320408404592,0.0922745245297566,0.0,0,,0.2745147761842677,0.3805299265951439,0.22,,0.3805299265951439,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1857023809523809,,,-0.0958306151803436,-0.0227303590469314,,-0.1377811160518419,,-0.1447826086956521,,0.2005299265951439,-0.4018186212583781,,,0.7043228817775051,0.2569444444444444,0.23344094700026904,0.0,-0.02273035904693146,0.050656723311442636
GOOGL,Alphabet Inc.,2022-01-25,Q4 2021,10,0.4017124255953215,0.4017124255953214,0.1618499239023618,0.0,0,0.2084376493072145,0.3108111214379871,,0.2788235294117647,0.2820401337792642,0.4377717391304347,0.9,0.0,0.3,0.0,0.2,0.4,0.0,0.1,,0.4377717391304347,0.5147675632522721,0.1264925229200993,-0.0167785929552672,,0.0362963452537194,,0.0588235294117646,,0.0572418125352908,,,,0.7026912246059723,0.23175000000000004,0.37355320304131234,0.0,-0.0012596967163198249,-0.04019958989360266
GOOGL,Alphabet Inc.,2022-04-25,Q1 2022,11,0.4218341793964009,0.4337877445715759,0.1831933463517686,0.0,0,0.5417856829161176,0.418154946535151,,0.36,0.611159420289855,0.473853519668737,0.9090909090909092,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.4545454545454545,0.2727272727272727,0.0,0.4019514926830654,0.3558333333333333,0.2609901960784313,0.0201217538010794,0.0278843507542604,0.3333480336089031,0.1073438250971638,,0.0811764705882353,0.3291192865105908,0.0360817805383022,,-0.0819384057971014,-0.2537773671738408,0.7679751539897041,0.3670454545454546,0.2943167861369778,0.0,0.007929271166340547,-0.4521660131979637
GOOGL,Alphabet Inc.,2022-07-25,Q2 2022,9,0.2791101774688546,0.2836101829861062,0.1331422859823292,0.0,0,,0.2663858695652174,,0.3812747848087341,,,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0967368421052631,,,-0.1427240019275463,0.0031792578181976,,-0.1517690769699335,,0.021274784808734,,,-0.3052146505778022,,,0.7288953282908501,0.3497222222222222,0.26202983552212167,0.0,-0.004930376707054343,-0.006994269511486538
GOOGL,Alphabet Inc.,2022-10-25,Q3 2022,12,0.3670042278033384,0.3633143474369396,0.1687615904160505,0.0,0,0.4223740510697032,0.2483322185061315,,0.3987418515914961,0.4223740510697032,0.3600614099729796,0.75,0.0,0.25,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.3363615560640732,,0.5615960451977401,0.0878940503344838,-0.0246848595303495,,-0.0180536510590858,,0.017467066782762,,,0.23962471395881,,,0.7118622455395341,0.4200000000000001,0.3884124683261435,0.0,-0.002553194400840666,0.23659924285356546
GOOGL,Alphabet Inc.,2023-01-25,Q4 2022,10,0.3797844922128224,0.3660743858598029,0.0675207733427946,0.0,0,0.4879710144927536,0.2922923842326827,0.4398550724637681,0.4122931206380857,0.4879710144927536,0.4023188405797101,0.8,0.1,0.1,0.1,0.0,0.3,0.0,0.0,,,,0.0127802644094839,-0.0038255011216252,0.0655969634230503,0.0439601657265511,,0.0135512690465895,0.0655969634230503,0.0422574306067305,,,,0.7327085658214469,0.23275,0.38805135534344404,0.0,-0.003688454039191445,-0.13532536292353337
GOOGL,Alphabet Inc.,2023-04-25,Q1 2023,13,0.3281610551036073,0.3267420032048805,0.1756764459236824,0.0,0,0.3326386133313178,0.2554689265536723,,0.2,0.2820401337792642,,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.4832698412698412,,0.2921428571428571,-0.051623437109215,0.0159932897313741,-0.1553324011614358,-0.0368234576790104,,-0.2122931206380857,-0.2059308807134893,,,,,0.7190822870568094,0.22846153846153847,0.24035198054568516,0.0,-0.0002887129390381037,-0.1653595682183476
GOOGL,Alphabet Inc.,2023-07-25,Q2 2023,12,0.37105476506131,0.3651297892433233,0.1878986919370626,0.0,0,0.4360869565217391,0.328829431438127,0.380792041737626,0.2488461538461538,0.4360869565217391,0.380792041737626,0.8333333333333334,0.0833333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0833333333333333,0.0,0.2165491990846682,,0.5615960451977401,0.0428937099577027,-0.0039471825335301,0.1034483431904213,0.0733605048844547,,0.0488461538461538,0.1540468227424749,,-0.266720642185173,,0.2694531880548829,0.7528586838468678,0.160625,0.33672449510695646,0.0,0.003152763964616621,-0.36861188520771393
GOOGL,Alphabet Inc.,2023-10-25,Q3 2023,10,0.3356874643272595,0.3435151895383074,0.1441113549310078,0.0,0,0.1997641266474776,0.3034921932191589,,0.332772582983479,,0.3578260869565217,0.8,0.0,0.4,0.0,0.0,0.3,0.1,0.1,0.4832698412698412,0.3578260869565217,,-0.0353673007340505,-0.0089397373698986,-0.2363228298742614,-0.0253372382189681,,0.0839264291373252,,-0.0229659547811043,0.266720642185173,,,0.7102531163189346,0.32475,0.3000976179310742,0.0,-0.006620701229025542,-0.006834905084796047
GS,"The Goldman Sachs Group, Inc.",2021-01-25,Q4 2020,9,0.3411812840240198,0.3396247567418129,0.1741993033745972,0.0,0,0.5169229609528116,0.4113075094379502,0.284126559714795,,,0.3160431187434958,1.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.3606378750516061,,0.1673039215686274,,,,,,,,,,,,0.6724333123504072,0.4102777777777778,0.5032427441536195,0.033636917157837676,,0.5664289645950309
GS,"The Goldman Sachs Group, Inc.",2021-04-25,Q1 2021,11,0.3412239380068235,0.3381420280647504,0.2922998041686615,0.0,0,0.2532456140350877,0.2797421880050162,0.2837529137529138,,,0.3480384790978011,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.2558974358974358,0.3801812617702448,0.6411594202898551,4.265398280367538e-05,4.265398280360989e-05,-0.2636773469177239,-0.1315653214329339,-0.0003736459618812,,,0.0319953603543052,-0.1047404391541703,,0.4738554987212275,0.7122581004839428,0.4420454545454545,0.4110694267658159,-0.11072450026024089,,0.4398680989846934
GS,"The Goldman Sachs Group, Inc.",2021-07-25,Q2 2021,9,0.3886893924138114,0.3985215745712606,0.1179045493579795,0.0,0,,0.4776366165230618,0.4447170202678677,,,0.3515021681012838,0.7777777777777778,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,,0.1650724637681159,,0.0474654544069879,0.0237540541948957,,0.1978944285180456,0.1609641065149539,,,0.0034636890034827,,-0.2151087980021288,,0.773882574857783,0.3280555555555556,0.326873549343372,0.0674470215140916,0.023754054194895777,-0.49980929051663736
GS,"The Goldman Sachs Group, Inc.",2021-10-25,Q3 2021,8,0.3471497821040707,0.3482151221450847,0.0485563650039982,0.0,0,,0.3413578246934225,0.2957939059642499,,,0.2957939059642499,0.75,0.125,0.375,0.0,0.0,0.375,0.0,0.0,0.3757236988793052,,,-0.0415396103097406,0.0065370948647139,,-0.1362787918296393,-0.1489231143036177,,,-0.0557082621370338,,,,0.7464728577063225,0.2659375,0.31237458193979933,-0.08034409890347599,0.006537094864713993,-0.22819342846375756
GS,"The Goldman Sachs Group, Inc.",2022-01-25,Q4 2021,12,0.3450151307047233,0.3430589024506306,0.0892385527276239,0.0,0,0.2980938344387128,0.2570784411394957,0.3730585516178736,0.4365239058983357,0.2980938344387128,0.3730585516178736,0.9166666666666666,0.3333333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.354,,0.3883757062146892,-0.0021346513993473,-0.0030166032216041,,-0.0842793835539267,0.0772646456536237,,,0.0772646456536237,-0.0217236988793052,,,0.6958870010080472,0.3029166666666667,0.30738809213385493,-0.07826670673116409,0.0013593537458653875,0.10289609149855652
GS,"The Goldman Sachs Group, Inc.",2022-04-25,Q1 2022,10,0.3396375389525319,0.3529248210784416,0.0799728823742094,0.0,0,0.2921705300477679,0.3755352665393139,0.1899508599508599,,0.3846843665002233,0.2812163975919042,0.6,0.0,0.2,0.0,0.0,0.1,0.0,0.2,,,,-0.0053775917521914,-0.0149290211783186,-0.0059233043909449,0.1184568253998181,-0.1831076916670137,,0.0865905320615104,-0.0918421540259694,,,,0.7310780996075492,0.46925000000000006,0.35086777110711437,0.033026027623832444,-0.00108242164495662,0.07383072381235423
GS,"The Goldman Sachs Group, Inc.",2022-07-25,Q2 2022,13,0.2984238998926541,0.2923926458931024,0.0507589101649384,0.0,0,0.2832731301243887,0.2904245551014908,,0.3592345544013122,,,0.6923076923076923,0.3846153846153846,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.2555473801560758,,0.3538986013986014,-0.0412136390598777,-0.0151555238386441,-0.0088973999233791,-0.085110711437823,,,,,,,,0.7210900167676445,0.23365384615384616,0.28610027508757085,-0.10138848782060805,-0.006254257578991715,0.06745282099284658
GS,"The Goldman Sachs Group, Inc.",2022-10-25,Q3 2022,8,0.4316536105676661,0.4316847468806609,0.1537183806567913,0.125,0,,0.4016238883220275,0.654189723320158,0.355133239831697,,0.590938519179584,0.875,0.0,0.0,0.125,0.125,0.375,0.25,0.0,,,,0.133229710675012,0.021870180052895,,0.1111993332205367,,-0.0041013145696151,,,,,,0.7625733813340203,0.35687500000000005,0.35782139746767605,-0.025691699604743046,0.0032144748029939683,-0.11171113474184609
